EJERCICIO;ENTIDAD;NOMBRE_ENTIDAD;NO_CUR;NO_ORIGINAL;CLASE_REGISTRO;CLASE_MODIFICACION;CLASE_GASTO;NIT;DESCRIPCION;ESTADO;SOLICITUD_PAGO;PAGADO_TOTAL;MONTO_GASTO;MONTO_SALDO;FEC_IMPUTACION;FEC_SOLICITADO;FEC_APROBADO;FEC_SOLICITUD_PAGO;FEC_PAGADO_TOTAL;NOMBRE_BENEFICIARIO;ENTIDAD_RECEPTORA;PROGRAMA;SUBPROGRAMA;PROYECTO;ACTIVIDAD;OBRA;RENGLON;GEOGRAFICO;FUENTE;ORGANISMO;MONTO_RENGLON;MONTO_PRESUPUESTARIO;MONTO_IVA;USUARIO_SOLICITUD_PAGO;USUARIO_APROBO;USUARIO_REGISTRO;USUARIO_SOLICITO;USUARIO_MODIFICO
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5348;5348;CYD;NOR;TRF;1691702576001;CUR Automático de Transferencias No. 143717 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;1359,85;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION PROVINCIAL DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES DE PASTAZA;0;55;0;0;2;0;580204;1702;1;0;1359,85;1359,85;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5349;5349;CYD;NOR;TRF;1791305442001;CUR Automático de Transferencias No. 143717 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;919,46;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;UNION DE LIGAS DEPORTIVAS BARRIALES INDEPENDIENTES DEL CANTON QUITO;0;55;0;0;2;0;580204;1702;1;0;919,46;919,46;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5350;5350;CYD;NOR;TRF;1791388658001;CUR Automático de Transferencias No. 143717 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;4537;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION DE LIGAS DEPORTIVAS PARROQUIALES Y BARRIALES DEL CANTON RUMIÑAHUI;0;55;0;0;2;0;580204;1702;1;0;4537;4537;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5351;5351;CYD;NOR;TRF;1791425502001;CUR Automático de Transferencias No. 143717 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;3117,17;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION PROVINCIAL DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES DE PICHINCHA;0;55;0;0;2;0;580204;1702;1;0;3117,17;3117,17;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5352;5352;CYD;NOR;TRF;1791430735001;CUR Automático de Transferencias No. 143717 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;4637,41;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES DEL CANTON QUITO;0;55;0;0;2;0;580204;1702;1;0;4637,41;4637,41;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5353;5353;CYD;NOR;TRF;1791726545001;CUR Automático de Transferencias No. 143717 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;671,2;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;ASOCIACION DE LIGAS DEPORTIVAS BARRIALES DE PICHINCHA;0;55;0;0;2;0;580204;1702;1;0;671,2;671,2;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5354;5354;CYD;NOR;TRF;1791797809001;CUR Automático de Transferencias No. 143717 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;1386,93;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;ASOCIACION DE LIGAS RURALES DEL CANTON QUITO;0;55;0;0;2;0;580204;1702;1;0;1386,93;1386,93;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5355;5355;CYD;NOR;TRF;1791827252001;CUR Automático de Transferencias No. 143717 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;18410,84;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION NACIONAL DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES DEL ECUADOR;0;55;0;0;2;0;580204;1702;1;0;18410,84;18410,84;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5356;5356;CYD;NOR;TRF;1891700225001;CUR Automático de Transferencias No. 143717 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;4040,81;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDEPROBAT;0;55;0;0;2;0;580204;1702;1;0;4040,81;4040,81;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5357;5357;CYD;NOR;TRF;1891803377001;CUR Automático de Transferencias No. 143717 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;200;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION DEPORTIVA CANTONAL DE LIGAS BARRIALES Y PARROQUIALES DEL CANTON PELILEO;0;55;0;0;2;0;580204;1702;1;0;200;200;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5358;5358;CYD;NOR;TRF;2191700441001;CUR Automático de Transferencias No. 143717 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;610,4;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION PROVINCIAL DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES DE SUCUMBIOS;0;55;0;0;2;0;580204;1702;1;0;610,4;610,4;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5359;5359;CYD;NOR;TRF;2191748762001;CUR Automático de Transferencias No. 143717 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;3560,38;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;24/7/2023;FEDERACION CANTONAL DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES DE LAGO AGRIO;0;55;0;0;2;0;580204;1702;1;0;3560,38;3560,38;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5361;5361;CYD;NOR;TRF;2390010020001;CUR Automático de Transferencias No. 143717 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;828,61;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION PROVINCIAL DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES DE SANTO DOMINGO DE LOS TSACHILAS;0;55;0;0;2;0;580204;1702;1;0;828,61;828,61;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5362;5362;CYD;NOR;TRF;2490017383001;CUR Automático de Transferencias No. 143717 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;4219,17;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION PROVINCIAL DE LIGAS BARRIALES Y PARROQUIALES DE SANTA ELENA;0;55;0;0;2;0;580204;1702;1;0;4219,17;4219,17;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5363;5363;CYD;NOR;TRF;291511848001;CUR Automático de Transferencias No. 143718 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 5 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;1120,47;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION DEPORTIVA ESTUDIANTIL DE BOLIVAR;0;55;0;0;2;0;580204;1704;1;0;1120,47;1120,47;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5364;5364;CYD;NOR;TRF;391005532001;CUR Automático de Transferencias No. 143718 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 5 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;1356,8;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION DEPORTIVA ESTUDIANTIL DEL CAÑAR;0;55;0;0;2;0;580204;1704;1;0;1356,8;1356,8;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5365;5365;CYD;NOR;TRF;491511192001;CUR Automático de Transferencias No. 143718 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 5 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;1537,61;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION DEPORTIVA ESTUDIANTIL DEL CARCHI;0;55;0;0;2;0;580204;1704;1;0;1537,61;1537,61;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5366;5366;CYD;NOR;TRF;591722956001;CUR Automático de Transferencias No. 143718 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 5 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;1084,96;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION DEPORTIVA ESTUDIANTIL DE LA PROVINCIA DEL COTOPAXI;0;55;0;0;2;0;580204;1704;1;0;1084,96;1084,96;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5367;5367;CYD;NOR;TRF;691700585001;CUR Automático de Transferencias No. 143718 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 5 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;893,36;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION DEPORTIVA PROVINCIAL ESTUDIANTIL DE CHIMBORAZO;0;55;0;0;2;0;580204;1704;1;0;893,36;893,36;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5368;5368;CYD;NOR;TRF;791721687001;CUR Automático de Transferencias No. 143718 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 5 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;727,48;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION DEPORTIVA ESTUDIANTIL DE EL ORO;0;55;0;0;2;0;580204;1704;1;0;727,48;727,48;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5369;5369;CYD;NOR;TRF;991503730001;CUR Automático de Transferencias No. 143718 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 5 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;1369,34;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION DEPORTIVA PROVINCIAL ESTUDIANTIL DEL GUAYAS;0;55;0;0;2;0;580204;1704;1;0;1369,34;1369,34;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5370;5370;CYD;NOR;TRF;992737409001;CUR Automático de Transferencias No. 143718 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 5 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;1474,21;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION DEPORTIVA PROVINCIAL ESTUDIANTIL DE LOS RIOS;0;55;0;0;2;0;580204;1704;1;0;1474,21;1474,21;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5371;5371;CYD;NOR;TRF;1091735667001;CUR Automático de Transferencias No. 143718 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 5 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;545;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION DEPORTIVA PROVINCIAL ESTUDIANTIL DE IMBABURA;0;55;0;0;2;0;580204;1704;1;0;545;545;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5372;5372;CYD;NOR;TRF;1191702405001;CUR Automático de Transferencias No. 143718 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 5 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;1168,84;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION DEPORTIVA PROVINCIAL ESTUDIANTIL DE LOJA;0;55;0;0;2;0;580204;1704;1;0;1168,84;1168,84;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5373;5373;CYD;NOR;TRF;1591708801001;CUR Automático de Transferencias No. 143718 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 5 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;583,47;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION DEPORTIVA PROVINCIAL ESTUDIANTIL DE NAPO;0;55;0;0;2;0;580204;1704;1;0;583,47;583,47;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5374;5374;CYD;NOR;TRF;1691711591001;CUR Automático de Transferencias No. 143718 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 5 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;922,66;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION DEPORTIVA PROVINCIAL ESTUDIANTIL DE PASTAZA;0;55;0;0;2;0;580204;1704;1;0;922,66;922,66;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5375;5375;CYD;NOR;TRF;1791719107001;CUR Automático de Transferencias No. 143718 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 5 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;765,86;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION DEPORTIVA PROVINCIAL ESTUDIANTIL DE PICHINCHA;0;55;0;0;2;0;580204;1704;1;0;765,86;765,86;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5376;5376;CYD;NOR;TRF;1891717160001;CUR Automático de Transferencias No. 143718 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 5 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;638,41;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION DEPORTIVA ESTUDIANTIL DE TUNGURAHUA;0;55;0;0;2;0;580204;1704;1;0;638,41;638,41;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5377;5377;CYD;NOR;TRF;1990900392001;CUR Automático de Transferencias No. 143718 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 5 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;624,66;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION DEPORTIVA ESTUDIANTIL DE ZAMORA CHINCHIPE;0;55;0;0;2;0;580204;1704;1;0;624,66;624,66;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5378;5378;CYD;NOR;TRF;2190002201001;CUR Automático de Transferencias No. 143718 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 5 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;607,3;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION DEPORTIVA PROVINCIAL ESTUDIANTIL DE SUCUMBIOS;0;55;0;0;2;0;580204;1704;1;0;607,3;607,3;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5379;5379;CYD;NOR;TRF;2290323943001;CUR Automático de Transferencias No. 143718 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 2 CARGA 5 MEMO NO MD-DF-2023-0809-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;673,48;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION DEPORTIVA ESTUDIANTIL DE LA PROVINCIA DE ORELLANA;0;55;0;0;2;0;580204;1704;1;0;673,48;673,48;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5386;5386;CYD;NOR;TRF;1792362229001;FEDERACIÓN ECUATORIANA DE DEPORTES PARA PERSONAS CON DISCAPACIDAD INTELECTUAL.- PAGO DEL POA 2023  A FAVOR DE LAS ORGANIZACIONES DEPORTIVAS, SOLICITADO MEDIANTE MEMORANDO NRO. MD-DF-2023-0806-MEM DEL 07 DE JULIO DE 2023, CORRESPONDIENTE AL MES DE JULIO GRUPO 1;APROBADO;S;S;1169,07;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION ECUATORIANA DE DEPORTES PARA PERSONAS CON DISCAPACIDAD INTELECTUAL;0;56;0;0;2;0;580204;1702;1;0;1169,07;1169,07;0;PTEJADA23;MBASANTES12;AROMAN23;AROMAN23;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5389;5389;CYD;NOR;TRF;992185767001;CUR Automático de Transferencias No. 143712 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 1 CARGA 1 MEMO NO MD-DF-2023-0806-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION DEPORTIVA PROVINCIAL DE IMBABURA RUC 1091708988001.;APROBADO;S;S;1400;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;14/7/2023;FEDERACION ECUATORIANA DE LEVANTAMIENTO DE PESAS;0;56;0;0;2;0;580204;1701;1;0;1400;1400;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;5390;5390;CYD;NOR;TRF;992353864001;CUR Automático de Transferencias No. 143712 ORGANISMOS DEPORTIVOS MES DE JULIO 2023 GRUPO 1 CARGA 1 MEMO NO MD-DF-2023-0806-MEM FECHA 07 DE JULIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION DEPORTIVA PROVINCIAL DE IMBABURA RUC 1091708988001.;APROBADO;S;S;14508,48;0;13/7/2023;13/7/2023;13/7/2023;13/7/2023;17/7/2023;FEDERACION ECUATORIANA DE BASKET - BALL;0;56;0;0;2;0;580204;1701;1;0;14508,48;14508,48;0;PTEJADA23;DMEJIA12;DMEJIA12;DMEJIA12;
